alg;enc;instance;problem;final_fit
apso;alg;lop/N-be75oi;lop;108460
apso;alg;lop/N-be75oi;lop;108464
apso;alg;lop/N-be75oi;lop;108640
apso;alg;lop/N-be75oi;lop;108666
apso;alg;lop/N-be75oi;lop;109100
apso;alg;lop/N-be75oi;lop;109138
apso;alg;lop/N-be75oi;lop;109142
apso;alg;lop/N-be75oi;lop;109153
apso;alg;lop/N-be75oi;lop;109194
apso;alg;lop/N-be75oi;lop;109200
apso;alg;lop/N-be75oi;lop;109216
apso;alg;lop/N-be75oi;lop;109223
apso;alg;lop/N-be75oi;lop;109228
apso;alg;lop/N-be75oi;lop;109269
apso;alg;lop/N-be75oi;lop;109331
apso;alg;lop/N-be75oi;lop;109380
apso;alg;lop/N-be75oi;lop;109435
apso;alg;lop/N-be75oi;lop;109480
apso;alg;lop/N-be75oi;lop;109631
apso;alg;lop/N-be75oi;lop;109644
apso-b;alg;lop/N-be75oi;lop;108927
apso-b;alg;lop/N-be75oi;lop;108935
apso-b;alg;lop/N-be75oi;lop;109166
apso-b;alg;lop/N-be75oi;lop;109170
apso-b;alg;lop/N-be75oi;lop;109582
apso-b;alg;lop/N-be75oi;lop;109596
apso-b;alg;lop/N-be75oi;lop;109658
apso-b;alg;lop/N-be75oi;lop;109670
apso-b;alg;lop/N-be75oi;lop;109673
apso-b;alg;lop/N-be75oi;lop;109690
apso-b;alg;lop/N-be75oi;lop;109716
apso-b;alg;lop/N-be75oi;lop;109716
apso-b;alg;lop/N-be75oi;lop;109730
apso-b;alg;lop/N-be75oi;lop;109735
apso-b;alg;lop/N-be75oi;lop;109820
apso-b;alg;lop/N-be75oi;lop;109873
apso-b;alg;lop/N-be75oi;lop;109899
apso-b;alg;lop/N-be75oi;lop;109972
apso-b;alg;lop/N-be75oi;lop;110085
apso-b;alg;lop/N-be75oi;lop;110106
apso-bi;alg;lop/N-be75oi;lop;110584
apso-bi;alg;lop/N-be75oi;lop;110584
apso-bi;alg;lop/N-be75oi;lop;110598
apso-bi;alg;lop/N-be75oi;lop;110598
apso-bi;alg;lop/N-be75oi;lop;110752
apso-bi;alg;lop/N-be75oi;lop;110752
apso-bi;alg;lop/N-be75oi;lop;110759
apso-bi;alg;lop/N-be75oi;lop;110759
apso-bi;alg;lop/N-be75oi;lop;110807
apso-bi;alg;lop/N-be75oi;lop;110807
apso-bi;alg;lop/N-be75oi;lop;110854
apso-bi;alg;lop/N-be75oi;lop;110854
apso-bi;alg;lop/N-be75oi;lop;110898
apso-bi;alg;lop/N-be75oi;lop;110898
apso-bi;alg;lop/N-be75oi;lop;111057
apso-bi;alg;lop/N-be75oi;lop;111057
apso-bi;alg;lop/N-be75oi;lop;111061
apso-bi;alg;lop/N-be75oi;lop;111061
apso-bi;alg;lop/N-be75oi;lop;111140
apso-bi;alg;lop/N-be75oi;lop;111140
apso-i;alg;lop/N-be75oi;lop;109663
apso-i;alg;lop/N-be75oi;lop;109663
apso-i;alg;lop/N-be75oi;lop;109865
apso-i;alg;lop/N-be75oi;lop;109865
apso-i;alg;lop/N-be75oi;lop;110341
apso-i;alg;lop/N-be75oi;lop;110341
apso-i;alg;lop/N-be75oi;lop;110371
apso-i;alg;lop/N-be75oi;lop;110371
apso-i;alg;lop/N-be75oi;lop;110412
apso-i;alg;lop/N-be75oi;lop;110412
apso-i;alg;lop/N-be75oi;lop;110421
apso-i;alg;lop/N-be75oi;lop;110421
apso-i;alg;lop/N-be75oi;lop;110481
apso-i;alg;lop/N-be75oi;lop;110481
apso-i;alg;lop/N-be75oi;lop;110550
apso-i;alg;lop/N-be75oi;lop;110550
apso-i;alg;lop/N-be75oi;lop;110669
apso-i;alg;lop/N-be75oi;lop;110669
apso-i;alg;lop/N-be75oi;lop;110802
apso-i;alg;lop/N-be75oi;lop;110802
pso-rk;rk;lop/N-be75oi;lop;103351
pso-rk;rk;lop/N-be75oi;lop;103351
pso-rk;rk;lop/N-be75oi;lop;104119
pso-rk;rk;lop/N-be75oi;lop;104119
pso-rk;rk;lop/N-be75oi;lop;104222
pso-rk;rk;lop/N-be75oi;lop;104222
pso-rk;rk;lop/N-be75oi;lop;104727
pso-rk;rk;lop/N-be75oi;lop;104727
pso-rk;rk;lop/N-be75oi;lop;104787
pso-rk;rk;lop/N-be75oi;lop;104787
pso-rk;rk;lop/N-be75oi;lop;104907
pso-rk;rk;lop/N-be75oi;lop;104907
pso-rk;rk;lop/N-be75oi;lop;105055
pso-rk;rk;lop/N-be75oi;lop;105055
pso-rk;rk;lop/N-be75oi;lop;105624
pso-rk;rk;lop/N-be75oi;lop;105624
pso-rk;rk;lop/N-be75oi;lop;105750
pso-rk;rk;lop/N-be75oi;lop;105750
pso-rk;rk;lop/N-be75oi;lop;105956
pso-rk;rk;lop/N-be75oi;lop;105956
pso-rki;rk;lop/N-be75oi;lop;107517
pso-rki;rk;lop/N-be75oi;lop;107517
pso-rki;rk;lop/N-be75oi;lop;107900
pso-rki;rk;lop/N-be75oi;lop;107900
pso-rki;rk;lop/N-be75oi;lop;108160
pso-rki;rk;lop/N-be75oi;lop;108160
pso-rki;rk;lop/N-be75oi;lop;108398
pso-rki;rk;lop/N-be75oi;lop;108398
pso-rki;rk;lop/N-be75oi;lop;109490
pso-rki;rk;lop/N-be75oi;lop;109490
pso-rki;rk;lop/N-be75oi;lop;109588
pso-rki;rk;lop/N-be75oi;lop;109588
pso-rki;rk;lop/N-be75oi;lop;109671
pso-rki;rk;lop/N-be75oi;lop;109671
pso-rki;rk;lop/N-be75oi;lop;109685
pso-rki;rk;lop/N-be75oi;lop;109685
pso-rki;rk;lop/N-be75oi;lop;109795
pso-rki;rk;lop/N-be75oi;lop;109795
pso-rki;rk;lop/N-be75oi;lop;110108
pso-rki;rk;lop/N-be75oi;lop;110108
apso;alg;lop/N-stabu70;lop;340150
apso;alg;lop/N-stabu70;lop;340164
apso;alg;lop/N-stabu70;lop;340278
apso;alg;lop/N-stabu70;lop;340358
apso;alg;lop/N-stabu70;lop;343883
apso;alg;lop/N-stabu70;lop;344031
apso;alg;lop/N-stabu70;lop;344086
apso;alg;lop/N-stabu70;lop;344120
apso;alg;lop/N-stabu70;lop;345347
apso;alg;lop/N-stabu70;lop;345490
apso;alg;lop/N-stabu70;lop;346132
apso;alg;lop/N-stabu70;lop;346185
apso;alg;lop/N-stabu70;lop;347078
apso;alg;lop/N-stabu70;lop;347182
apso;alg;lop/N-stabu70;lop;348672
apso;alg;lop/N-stabu70;lop;348760
apso;alg;lop/N-stabu70;lop;348767
apso;alg;lop/N-stabu70;lop;348871
apso;alg;lop/N-stabu70;lop;349001
apso;alg;lop/N-stabu70;lop;349111
apso-b;alg;lop/N-stabu70;lop;341588
apso-b;alg;lop/N-stabu70;lop;341750
apso-b;alg;lop/N-stabu70;lop;341798
apso-b;alg;lop/N-stabu70;lop;341909
apso-b;alg;lop/N-stabu70;lop;345501
apso-b;alg;lop/N-stabu70;lop;345573
apso-b;alg;lop/N-stabu70;lop;345576
apso-b;alg;lop/N-stabu70;lop;345576
apso-b;alg;lop/N-stabu70;lop;347025
apso-b;alg;lop/N-stabu70;lop;347079
apso-b;alg;lop/N-stabu70;lop;347734
apso-b;alg;lop/N-stabu70;lop;347817
apso-b;alg;lop/N-stabu70;lop;348564
apso-b;alg;lop/N-stabu70;lop;348743
apso-b;alg;lop/N-stabu70;lop;350408
apso-b;alg;lop/N-stabu70;lop;350412
apso-b;alg;lop/N-stabu70;lop;350412
apso-b;alg;lop/N-stabu70;lop;350415
apso-b;alg;lop/N-stabu70;lop;350456
apso-b;alg;lop/N-stabu70;lop;350517
apso-bi;alg;lop/N-stabu70;lop;354856
apso-bi;alg;lop/N-stabu70;lop;354856
apso-bi;alg;lop/N-stabu70;lop;355004
apso-bi;alg;lop/N-stabu70;lop;355004
apso-bi;alg;lop/N-stabu70;lop;355405
apso-bi;alg;lop/N-stabu70;lop;355405
apso-bi;alg;lop/N-stabu70;lop;355739
apso-bi;alg;lop/N-stabu70;lop;355739
apso-bi;alg;lop/N-stabu70;lop;355877
apso-bi;alg;lop/N-stabu70;lop;355877
apso-bi;alg;lop/N-stabu70;lop;356394
apso-bi;alg;lop/N-stabu70;lop;356394
apso-bi;alg;lop/N-stabu70;lop;356539
apso-bi;alg;lop/N-stabu70;lop;356539
apso-bi;alg;lop/N-stabu70;lop;356639
apso-bi;alg;lop/N-stabu70;lop;356639
apso-bi;alg;lop/N-stabu70;lop;357041
apso-bi;alg;lop/N-stabu70;lop;357041
apso-bi;alg;lop/N-stabu70;lop;358436
apso-bi;alg;lop/N-stabu70;lop;358436
apso-i;alg;lop/N-stabu70;lop;343860
apso-i;alg;lop/N-stabu70;lop;343860
apso-i;alg;lop/N-stabu70;lop;344141
apso-i;alg;lop/N-stabu70;lop;344141
apso-i;alg;lop/N-stabu70;lop;347752
apso-i;alg;lop/N-stabu70;lop;347752
apso-i;alg;lop/N-stabu70;lop;347834
apso-i;alg;lop/N-stabu70;lop;347834
apso-i;alg;lop/N-stabu70;lop;349339
apso-i;alg;lop/N-stabu70;lop;349339
apso-i;alg;lop/N-stabu70;lop;350153
apso-i;alg;lop/N-stabu70;lop;350153
apso-i;alg;lop/N-stabu70;lop;350974
apso-i;alg;lop/N-stabu70;lop;350974
apso-i;alg;lop/N-stabu70;lop;352639
apso-i;alg;lop/N-stabu70;lop;352639
apso-i;alg;lop/N-stabu70;lop;352723
apso-i;alg;lop/N-stabu70;lop;352723
apso-i;alg;lop/N-stabu70;lop;352861
apso-i;alg;lop/N-stabu70;lop;352861
pso-rk;rk;lop/N-stabu70;lop;316466
pso-rk;rk;lop/N-stabu70;lop;316466
pso-rk;rk;lop/N-stabu70;lop;320857
pso-rk;rk;lop/N-stabu70;lop;320857
pso-rk;rk;lop/N-stabu70;lop;320945
pso-rk;rk;lop/N-stabu70;lop;320945
pso-rk;rk;lop/N-stabu70;lop;321899
pso-rk;rk;lop/N-stabu70;lop;321899
pso-rk;rk;lop/N-stabu70;lop;322893
pso-rk;rk;lop/N-stabu70;lop;322893
pso-rk;rk;lop/N-stabu70;lop;325908
pso-rk;rk;lop/N-stabu70;lop;325908
pso-rk;rk;lop/N-stabu70;lop;326091
pso-rk;rk;lop/N-stabu70;lop;326091
pso-rk;rk;lop/N-stabu70;lop;327748
pso-rk;rk;lop/N-stabu70;lop;327748
pso-rk;rk;lop/N-stabu70;lop;328252
pso-rk;rk;lop/N-stabu70;lop;328252
pso-rk;rk;lop/N-stabu70;lop;336816
pso-rk;rk;lop/N-stabu70;lop;336816
pso-rki;rk;lop/N-stabu70;lop;333303
pso-rki;rk;lop/N-stabu70;lop;333303
pso-rki;rk;lop/N-stabu70;lop;340017
pso-rki;rk;lop/N-stabu70;lop;340017
pso-rki;rk;lop/N-stabu70;lop;341847
pso-rki;rk;lop/N-stabu70;lop;341847
pso-rki;rk;lop/N-stabu70;lop;342092
pso-rki;rk;lop/N-stabu70;lop;342092
pso-rki;rk;lop/N-stabu70;lop;342577
pso-rki;rk;lop/N-stabu70;lop;342577
pso-rki;rk;lop/N-stabu70;lop;344292
pso-rki;rk;lop/N-stabu70;lop;344292
pso-rki;rk;lop/N-stabu70;lop;345810
pso-rki;rk;lop/N-stabu70;lop;345810
pso-rki;rk;lop/N-stabu70;lop;346137
pso-rki;rk;lop/N-stabu70;lop;346137
pso-rki;rk;lop/N-stabu70;lop;347766
pso-rki;rk;lop/N-stabu70;lop;347766
pso-rki;rk;lop/N-stabu70;lop;349911
pso-rki;rk;lop/N-stabu70;lop;349911
apso;alg;lop/N-stabu75;lop;520484
apso;alg;lop/N-stabu75;lop;520896
apso;alg;lop/N-stabu75;lop;520954
apso;alg;lop/N-stabu75;lop;521231
apso;alg;lop/N-stabu75;lop;525377
apso;alg;lop/N-stabu75;lop;525892
apso;alg;lop/N-stabu75;lop;526955
apso;alg;lop/N-stabu75;lop;527057
apso;alg;lop/N-stabu75;lop;527935
apso;alg;lop/N-stabu75;lop;527978
apso;alg;lop/N-stabu75;lop;531115
apso;alg;lop/N-stabu75;lop;531624
apso;alg;lop/N-stabu75;lop;531841
apso;alg;lop/N-stabu75;lop;531948
apso;alg;lop/N-stabu75;lop;531974
apso;alg;lop/N-stabu75;lop;532180
apso;alg;lop/N-stabu75;lop;535822
apso;alg;lop/N-stabu75;lop;536229
apso;alg;lop/N-stabu75;lop;538036
apso;alg;lop/N-stabu75;lop;538053
apso-b;alg;lop/N-stabu75;lop;523053
apso-b;alg;lop/N-stabu75;lop;523231
apso-b;alg;lop/N-stabu75;lop;523340
apso-b;alg;lop/N-stabu75;lop;523366
apso-b;alg;lop/N-stabu75;lop;528007
apso-b;alg;lop/N-stabu75;lop;528146
apso-b;alg;lop/N-stabu75;lop;529518
apso-b;alg;lop/N-stabu75;lop;529689
apso-b;alg;lop/N-stabu75;lop;530194
apso-b;alg;lop/N-stabu75;lop;530201
apso-b;alg;lop/N-stabu75;lop;533579
apso-b;alg;lop/N-stabu75;lop;533815
apso-b;alg;lop/N-stabu75;lop;534142
apso-b;alg;lop/N-stabu75;lop;534173
apso-b;alg;lop/N-stabu75;lop;534471
apso-b;alg;lop/N-stabu75;lop;534489
apso-b;alg;lop/N-stabu75;lop;538306
apso-b;alg;lop/N-stabu75;lop;538458
apso-b;alg;lop/N-stabu75;lop;540263
apso-b;alg;lop/N-stabu75;lop;540397
apso-bi;alg;lop/N-stabu75;lop;539776
apso-bi;alg;lop/N-stabu75;lop;539776
apso-bi;alg;lop/N-stabu75;lop;540081
apso-bi;alg;lop/N-stabu75;lop;540081
apso-bi;alg;lop/N-stabu75;lop;541670
apso-bi;alg;lop/N-stabu75;lop;541670
apso-bi;alg;lop/N-stabu75;lop;542559
apso-bi;alg;lop/N-stabu75;lop;542559
apso-bi;alg;lop/N-stabu75;lop;542589
apso-bi;alg;lop/N-stabu75;lop;542589
apso-bi;alg;lop/N-stabu75;lop;543304
apso-bi;alg;lop/N-stabu75;lop;543304
apso-bi;alg;lop/N-stabu75;lop;544291
apso-bi;alg;lop/N-stabu75;lop;544291
apso-bi;alg;lop/N-stabu75;lop;545553
apso-bi;alg;lop/N-stabu75;lop;545553
apso-bi;alg;lop/N-stabu75;lop;545671
apso-bi;alg;lop/N-stabu75;lop;545671
apso-bi;alg;lop/N-stabu75;lop;545709
apso-bi;alg;lop/N-stabu75;lop;545709
apso-i;alg;lop/N-stabu75;lop;526418
apso-i;alg;lop/N-stabu75;lop;526418
apso-i;alg;lop/N-stabu75;lop;526815
apso-i;alg;lop/N-stabu75;lop;526815
apso-i;alg;lop/N-stabu75;lop;531464
apso-i;alg;lop/N-stabu75;lop;531464
apso-i;alg;lop/N-stabu75;lop;533201
apso-i;alg;lop/N-stabu75;lop;533201
apso-i;alg;lop/N-stabu75;lop;533423
apso-i;alg;lop/N-stabu75;lop;533423
apso-i;alg;lop/N-stabu75;lop;537047
apso-i;alg;lop/N-stabu75;lop;537047
apso-i;alg;lop/N-stabu75;lop;537743
apso-i;alg;lop/N-stabu75;lop;537743
apso-i;alg;lop/N-stabu75;lop;538017
apso-i;alg;lop/N-stabu75;lop;538017
apso-i;alg;lop/N-stabu75;lop;541964
apso-i;alg;lop/N-stabu75;lop;541964
apso-i;alg;lop/N-stabu75;lop;543788
apso-i;alg;lop/N-stabu75;lop;543788
pso-rk;rk;lop/N-stabu75;lop;486462
pso-rk;rk;lop/N-stabu75;lop;486462
pso-rk;rk;lop/N-stabu75;lop;490668
pso-rk;rk;lop/N-stabu75;lop;490668
pso-rk;rk;lop/N-stabu75;lop;494741
pso-rk;rk;lop/N-stabu75;lop;494741
pso-rk;rk;lop/N-stabu75;lop;496827
pso-rk;rk;lop/N-stabu75;lop;496827
pso-rk;rk;lop/N-stabu75;lop;499126
pso-rk;rk;lop/N-stabu75;lop;499126
pso-rk;rk;lop/N-stabu75;lop;500845
pso-rk;rk;lop/N-stabu75;lop;500845
pso-rk;rk;lop/N-stabu75;lop;501146
pso-rk;rk;lop/N-stabu75;lop;501146
pso-rk;rk;lop/N-stabu75;lop;502740
pso-rk;rk;lop/N-stabu75;lop;502740
pso-rk;rk;lop/N-stabu75;lop;506350
pso-rk;rk;lop/N-stabu75;lop;506350
pso-rk;rk;lop/N-stabu75;lop;506350
pso-rk;rk;lop/N-stabu75;lop;506350
pso-rki;rk;lop/N-stabu75;lop;514779
pso-rki;rk;lop/N-stabu75;lop;514779
pso-rki;rk;lop/N-stabu75;lop;521601
pso-rki;rk;lop/N-stabu75;lop;521601
pso-rki;rk;lop/N-stabu75;lop;521601
pso-rki;rk;lop/N-stabu75;lop;521601
pso-rki;rk;lop/N-stabu75;lop;521815
pso-rki;rk;lop/N-stabu75;lop;521815
pso-rki;rk;lop/N-stabu75;lop;523747
pso-rki;rk;lop/N-stabu75;lop;523747
pso-rki;rk;lop/N-stabu75;lop;524417
pso-rki;rk;lop/N-stabu75;lop;524417
pso-rki;rk;lop/N-stabu75;lop;525596
pso-rki;rk;lop/N-stabu75;lop;525596
pso-rki;rk;lop/N-stabu75;lop;526822
pso-rki;rk;lop/N-stabu75;lop;526822
pso-rki;rk;lop/N-stabu75;lop;527826
pso-rki;rk;lop/N-stabu75;lop;527826
pso-rki;rk;lop/N-stabu75;lop;531856
pso-rki;rk;lop/N-stabu75;lop;531856
apso;alg;lop/N-t70b11xx;lop;500681
apso;alg;lop/N-t70b11xx;lop;501156
apso;alg;lop/N-t70b11xx;lop;519195
apso;alg;lop/N-t70b11xx;lop;519374
apso;alg;lop/N-t70b11xx;lop;519786
apso;alg;lop/N-t70b11xx;lop;519977
apso;alg;lop/N-t70b11xx;lop;520092
apso;alg;lop/N-t70b11xx;lop;520508
apso;alg;lop/N-t70b11xx;lop;520557
apso;alg;lop/N-t70b11xx;lop;520617
apso;alg;lop/N-t70b11xx;lop;520671
apso;alg;lop/N-t70b11xx;lop;520777
apso;alg;lop/N-t70b11xx;lop;521238
apso;alg;lop/N-t70b11xx;lop;521302
apso;alg;lop/N-t70b11xx;lop;521712
apso;alg;lop/N-t70b11xx;lop;521865
apso;alg;lop/N-t70b11xx;lop;521953
apso;alg;lop/N-t70b11xx;lop;522081
apso;alg;lop/N-t70b11xx;lop;522174
apso;alg;lop/N-t70b11xx;lop;522320
apso-b;alg;lop/N-t70b11xx;lop;503114
apso-b;alg;lop/N-t70b11xx;lop;503177
apso-b;alg;lop/N-t70b11xx;lop;521488
apso-b;alg;lop/N-t70b11xx;lop;521527
apso-b;alg;lop/N-t70b11xx;lop;522388
apso-b;alg;lop/N-t70b11xx;lop;522541
apso-b;alg;lop/N-t70b11xx;lop;522648
apso-b;alg;lop/N-t70b11xx;lop;522660
apso-b;alg;lop/N-t70b11xx;lop;522954
apso-b;alg;lop/N-t70b11xx;lop;523059
apso-b;alg;lop/N-t70b11xx;lop;523173
apso-b;alg;lop/N-t70b11xx;lop;523335
apso-b;alg;lop/N-t70b11xx;lop;523472
apso-b;alg;lop/N-t70b11xx;lop;523730
apso-b;alg;lop/N-t70b11xx;lop;523973
apso-b;alg;lop/N-t70b11xx;lop;524042
apso-b;alg;lop/N-t70b11xx;lop;524264
apso-b;alg;lop/N-t70b11xx;lop;524387
apso-b;alg;lop/N-t70b11xx;lop;524421
apso-b;alg;lop/N-t70b11xx;lop;524430
apso-bi;alg;lop/N-t70b11xx;lop;525410
apso-bi;alg;lop/N-t70b11xx;lop;525410
apso-bi;alg;lop/N-t70b11xx;lop;526334
apso-bi;alg;lop/N-t70b11xx;lop;526334
apso-bi;alg;lop/N-t70b11xx;lop;526358
apso-bi;alg;lop/N-t70b11xx;lop;526358
apso-bi;alg;lop/N-t70b11xx;lop;526598
apso-bi;alg;lop/N-t70b11xx;lop;526598
apso-bi;alg;lop/N-t70b11xx;lop;526627
apso-bi;alg;lop/N-t70b11xx;lop;526627
apso-bi;alg;lop/N-t70b11xx;lop;526686
apso-bi;alg;lop/N-t70b11xx;lop;526686
apso-bi;alg;lop/N-t70b11xx;lop;526716
apso-bi;alg;lop/N-t70b11xx;lop;526716
apso-bi;alg;lop/N-t70b11xx;lop;527180
apso-bi;alg;lop/N-t70b11xx;lop;527180
apso-bi;alg;lop/N-t70b11xx;lop;527187
apso-bi;alg;lop/N-t70b11xx;lop;527187
apso-bi;alg;lop/N-t70b11xx;lop;527351
apso-bi;alg;lop/N-t70b11xx;lop;527351
apso-i;alg;lop/N-t70b11xx;lop;506366
apso-i;alg;lop/N-t70b11xx;lop;506366
apso-i;alg;lop/N-t70b11xx;lop;525150
apso-i;alg;lop/N-t70b11xx;lop;525150
apso-i;alg;lop/N-t70b11xx;lop;525969
apso-i;alg;lop/N-t70b11xx;lop;525969
apso-i;alg;lop/N-t70b11xx;lop;526147
apso-i;alg;lop/N-t70b11xx;lop;526147
apso-i;alg;lop/N-t70b11xx;lop;526417
apso-i;alg;lop/N-t70b11xx;lop;526417
apso-i;alg;lop/N-t70b11xx;lop;526530
apso-i;alg;lop/N-t70b11xx;lop;526530
apso-i;alg;lop/N-t70b11xx;lop;527078
apso-i;alg;lop/N-t70b11xx;lop;527078
apso-i;alg;lop/N-t70b11xx;lop;527579
apso-i;alg;lop/N-t70b11xx;lop;527579
apso-i;alg;lop/N-t70b11xx;lop;527630
apso-i;alg;lop/N-t70b11xx;lop;527630
apso-i;alg;lop/N-t70b11xx;lop;527630
apso-i;alg;lop/N-t70b11xx;lop;527630
pso-rk;rk;lop/N-t70b11xx;lop;468204
pso-rk;rk;lop/N-t70b11xx;lop;468204
pso-rk;rk;lop/N-t70b11xx;lop;469767
pso-rk;rk;lop/N-t70b11xx;lop;469767
pso-rk;rk;lop/N-t70b11xx;lop;474657
pso-rk;rk;lop/N-t70b11xx;lop;474657
pso-rk;rk;lop/N-t70b11xx;lop;475727
pso-rk;rk;lop/N-t70b11xx;lop;475727
pso-rk;rk;lop/N-t70b11xx;lop;476486
pso-rk;rk;lop/N-t70b11xx;lop;476486
pso-rk;rk;lop/N-t70b11xx;lop;477268
pso-rk;rk;lop/N-t70b11xx;lop;477268
pso-rk;rk;lop/N-t70b11xx;lop;477295
pso-rk;rk;lop/N-t70b11xx;lop;477295
pso-rk;rk;lop/N-t70b11xx;lop;480691
pso-rk;rk;lop/N-t70b11xx;lop;480691
pso-rk;rk;lop/N-t70b11xx;lop;480691
pso-rk;rk;lop/N-t70b11xx;lop;480691
pso-rk;rk;lop/N-t70b11xx;lop;482870
pso-rk;rk;lop/N-t70b11xx;lop;482870
pso-rki;rk;lop/N-t70b11xx;lop;480600
pso-rki;rk;lop/N-t70b11xx;lop;480600
pso-rki;rk;lop/N-t70b11xx;lop;487936
pso-rki;rk;lop/N-t70b11xx;lop;487936
pso-rki;rk;lop/N-t70b11xx;lop;493497
pso-rki;rk;lop/N-t70b11xx;lop;493497
pso-rki;rk;lop/N-t70b11xx;lop;494494
pso-rki;rk;lop/N-t70b11xx;lop;494494
pso-rki;rk;lop/N-t70b11xx;lop;500653
pso-rki;rk;lop/N-t70b11xx;lop;500653
pso-rki;rk;lop/N-t70b11xx;lop;500653
pso-rki;rk;lop/N-t70b11xx;lop;500653
pso-rki;rk;lop/N-t70b11xx;lop;503275
pso-rki;rk;lop/N-t70b11xx;lop;503275
pso-rki;rk;lop/N-t70b11xx;lop;503275
pso-rki;rk;lop/N-t70b11xx;lop;503275
pso-rki;rk;lop/N-t70b11xx;lop;504342
pso-rki;rk;lop/N-t70b11xx;lop;504342
pso-rki;rk;lop/N-t70b11xx;lop;513455
pso-rki;rk;lop/N-t70b11xx;lop;513455
apso;alg;lop/N-t70d11xx;lop;355276
apso;alg;lop/N-t70d11xx;lop;355505
apso;alg;lop/N-t70d11xx;lop;360644
apso;alg;lop/N-t70d11xx;lop;360684
apso;alg;lop/N-t70d11xx;lop;363275
apso;alg;lop/N-t70d11xx;lop;363609
apso;alg;lop/N-t70d11xx;lop;364444
apso;alg;lop/N-t70d11xx;lop;364654
apso;alg;lop/N-t70d11xx;lop;365359
apso;alg;lop/N-t70d11xx;lop;365558
apso;alg;lop/N-t70d11xx;lop;366285
apso;alg;lop/N-t70d11xx;lop;366410
apso;alg;lop/N-t70d11xx;lop;368899
apso;alg;lop/N-t70d11xx;lop;369083
apso;alg;lop/N-t70d11xx;lop;369320
apso;alg;lop/N-t70d11xx;lop;369435
apso;alg;lop/N-t70d11xx;lop;369605
apso;alg;lop/N-t70d11xx;lop;369696
apso;alg;lop/N-t70d11xx;lop;370259
apso;alg;lop/N-t70d11xx;lop;370680
apso-b;alg;lop/N-t70d11xx;lop;357050
apso-b;alg;lop/N-t70d11xx;lop;357073
apso-b;alg;lop/N-t70d11xx;lop;362248
apso-b;alg;lop/N-t70d11xx;lop;362330
apso-b;alg;lop/N-t70d11xx;lop;364887
apso-b;alg;lop/N-t70d11xx;lop;365133
apso-b;alg;lop/N-t70d11xx;lop;366186
apso-b;alg;lop/N-t70d11xx;lop;366357
apso-b;alg;lop/N-t70d11xx;lop;367160
apso-b;alg;lop/N-t70d11xx;lop;367325
apso-b;alg;lop/N-t70d11xx;lop;367899
apso-b;alg;lop/N-t70d11xx;lop;367943
apso-b;alg;lop/N-t70d11xx;lop;370677
apso-b;alg;lop/N-t70d11xx;lop;370807
apso-b;alg;lop/N-t70d11xx;lop;371055
apso-b;alg;lop/N-t70d11xx;lop;371225
apso-b;alg;lop/N-t70d11xx;lop;371239
apso-b;alg;lop/N-t70d11xx;lop;371261
apso-b;alg;lop/N-t70d11xx;lop;371903
apso-b;alg;lop/N-t70d11xx;lop;372189
apso-bi;alg;lop/N-t70d11xx;lop;372042
apso-bi;alg;lop/N-t70d11xx;lop;372042
apso-bi;alg;lop/N-t70d11xx;lop;372901
apso-bi;alg;lop/N-t70d11xx;lop;372901
apso-bi;alg;lop/N-t70d11xx;lop;373636
apso-bi;alg;lop/N-t70d11xx;lop;373636
apso-bi;alg;lop/N-t70d11xx;lop;373791
apso-bi;alg;lop/N-t70d11xx;lop;373791
apso-bi;alg;lop/N-t70d11xx;lop;373839
apso-bi;alg;lop/N-t70d11xx;lop;373839
apso-bi;alg;lop/N-t70d11xx;lop;374126
apso-bi;alg;lop/N-t70d11xx;lop;374126
apso-bi;alg;lop/N-t70d11xx;lop;374452
apso-bi;alg;lop/N-t70d11xx;lop;374452
apso-bi;alg;lop/N-t70d11xx;lop;374516
apso-bi;alg;lop/N-t70d11xx;lop;374516
apso-bi;alg;lop/N-t70d11xx;lop;374843
apso-bi;alg;lop/N-t70d11xx;lop;374843
apso-bi;alg;lop/N-t70d11xx;lop;375858
apso-bi;alg;lop/N-t70d11xx;lop;375858
apso-i;alg;lop/N-t70d11xx;lop;359375
apso-i;alg;lop/N-t70d11xx;lop;359375
apso-i;alg;lop/N-t70d11xx;lop;364714
apso-i;alg;lop/N-t70d11xx;lop;364714
apso-i;alg;lop/N-t70d11xx;lop;367396
apso-i;alg;lop/N-t70d11xx;lop;367396
apso-i;alg;lop/N-t70d11xx;lop;368617
apso-i;alg;lop/N-t70d11xx;lop;368617
apso-i;alg;lop/N-t70d11xx;lop;369593
apso-i;alg;lop/N-t70d11xx;lop;369593
apso-i;alg;lop/N-t70d11xx;lop;370382
apso-i;alg;lop/N-t70d11xx;lop;370382
apso-i;alg;lop/N-t70d11xx;lop;373054
apso-i;alg;lop/N-t70d11xx;lop;373054
apso-i;alg;lop/N-t70d11xx;lop;373546
apso-i;alg;lop/N-t70d11xx;lop;373546
apso-i;alg;lop/N-t70d11xx;lop;373561
apso-i;alg;lop/N-t70d11xx;lop;373561
apso-i;alg;lop/N-t70d11xx;lop;374508
apso-i;alg;lop/N-t70d11xx;lop;374508
pso-rk;rk;lop/N-t70d11xx;lop;331078
pso-rk;rk;lop/N-t70d11xx;lop;331078
pso-rk;rk;lop/N-t70d11xx;lop;336107
